id,gesture,manipulation,direction,magnitude,trial,time,x,y,z
26,FLIP_ADD_FULL,3,1,1,4,3100,3.2762572932015748,0.062037354612944656,0.09448249352610405
26,FLIP_ADD_FULL,3,1,1,5,3760,2.5079666639066147,0.846190882446336,0.3418215375772555
26,FLIP_ADD_FULL,3,1,1,6,4100,2.6098758219707414,0.27781651534373314,0.12356887155775703
26,FLIP_ADD_FULL,3,1,1,7,4380,2.6435652304324604,0.9906865868027135,-0.06925255038633649
26,FLIP_ADD_FULL,3,1,1,8,3480,2.6337719355236517,0.5261626499499603,-0.18782269314376115
26,FLIP_ADD_FULL,3,1,1,9,2420,1.5788058452427323,-0.640657228534171,0.05992161616906655
26,FLIP_ADD_FULL,3,1,1,10,3280,2.75372807886927,-0.6487567395232154,-0.20148763029383093
26,FLIP_ADD_FULL,3,1,1,11,3920,2.310651255227599,-0.14809606040804807,0.406437609864968
26,FLIP_ADD_FULL,3,1,1,12,2840,2.4249500306988105,-0.41210096115598277,-0.1523649874528352
27,SHIFT_ABD,0,0,2,0,4720,-0.003131065749767947,-0.020403998055043567,0.10916888190351855
27,SHIFT_ABD,0,0,2,1,8640,0.07547319886161229,-0.016861180214793485,-0.03779521481046213
27,SHIFT_ABD,0,0,2,2,6400,0.019090995016287377,0.041653499543155725,0.10795277991878616
27,SHIFT_ABD,0,0,2,3,6700,-0.1517226597012131,0.05645032080036295,0.12735631990071206
27,SHIFT_ABD,0,0,2,4,6260,-0.05431454196023955,0.2567379113061294,0.04183235291726753
27,SHIFT_ABD,0,0,2,5,7200,0.04753771605462014,0.21876348233447515,0.4663132951955308
27,SHIFT_ABD,0,0,2,6,8140,-0.050942988649146405,0.1489215116683555,0.08723760334157915
27,SHIFT_ABD,0,0,2,7,6200,-0.029257245706148245,0.15654635315066673,-0.03660371342283256
27,SHIFT_ABD,0,0,2,8,5780,0.08151130678986952,0.2498722274553569,-0.17267664451561968
27,SHIFT_ABD,0,0,2,9,6940,0.020228148379201415,0.09837706798482722,-0.032188403412025494
27,SHIFT_ABD,0,0,2,10,8440,-0.11559195619953909,-0.061953783747789794,0.23799492676923253
27,SHIFT_ABD,0,0,2,11,5940,-0.012646165856087601,0.17093487220019254,0.09508139424274997
27,SHIFT_ABD,0,0,2,12,7580,-0.04910944613759738,0.11664976217766093,0.04015911984617262
27,SHIFT_ADD,0,1,2,0,8560,0.039594565236424246,-0.10295954961473906,0.0680647908562804
27,SHIFT_ADD,0,1,2,1,4740,0.022164002310714366,0.15192382688074096,0.08435710741072848
27,SHIFT_ADD,0,1,2,2,220,-0.006499465253170674,0.0035352531229632805,-0.0061174437242138835
27,SHIFT_ADD,0,1,2,3,5360,-0.005047111383471204,0.03149803695445,0.15398663854661235
27,SHIFT_ADD,0,1,2,4,6180,-0.11176729962141896,0.05124852023251823,0.07755189904097459
27,SHIFT_ADD,0,1,2,5,6340,-0.11907076897205711,-0.023433942173406344,-0.014599315613542902
27,SHIFT_ADD,0,1,2,6,60,0.0036448829386666803,0.003022149925577422,0.02306450143930544
27,SHIFT_ADD,0,1,2,7,6200,0.14357283919430236,0.1487907134670321,0.2774667795578673
27,SHIFT_ADD,0,1,2,8,5300,-0.1497786523182187,0.12490045116060977,0.0961689054526354
27,SHIFT_ADD,0,1,2,9,7020,-0.05626220292573739,-0.23679084747192494,-0.06710061490630953
27,SHIFT_ADD,0,1,2,10,12220,-0.22772333420397692,-0.35402403606610466,0.09160559717341876
27,SHIFT_ADD,0,1,2,11,5620,-0.07067893825367745,0.0012228686529844983,0.11570647378813514
27,SHIFT_ADD,0,1,2,12,3540,0.07738056579274395,-0.04448208936628109,0.0071453588313411765
27,SPIN_ABD_HALF,1,0,0,0,4380,-0.45804744833155625,-0.01817912471602819,-2.654771000691732
27,SPIN_ABD_HALF,1,0,0,1,4900,-0.2501282286157582,-0.3741922469209697,-2.780638337808678
27,SPIN_ABD_HALF,1,0,0,2,5360,-0.124521754698183,-0.46946682911134086,-2.589607349492532
27,SPIN_ABD_HALF,1,0,0,3,3880,0.27876785845382707,0.04758583774031204,-2.118986109449898
27,SPIN_ABD_HALF,1,0,0,4,3920,-0.3691124539594051,0.08900071337157095,-2.6665249707838643
27,SPIN_ABD_HALF,1,0,0,5,4340,0.025215248584320168,-0.5990926004313174,-2.952520186514181
27,SPIN_ABD_HALF,1,0,0,6,5960,-0.31350635720070813,0.32610163144647103,-2.0463696802402915
27,SPIN_ABD_HALF,1,0,0,7,11460,-0.3185999275649929,-0.18531008702319035,-2.631647526307674
27,SPIN_ABD_HALF,1,0,0,8,3580,-0.12957610432358851,-0.3723435161030152,-2.6435021654447923
27,SPIN_ABD_HALF,1,0,0,9,4900,-0.20579516790307473,0.041010992470325316,-2.7554508504221764
27,SPIN_ABD_HALF,1,0,0,10,6520,0.01612598079434393,0.1692922128563511,-2.91336179888381
27,SPIN_ABD_HALF,1,0,0,11,3720,0.09268463973975564,-0.5276717748712588,-2.765222952212132
27,SPIN_ABD_HALF,1,0,0,12,3540,-0.5863662749160145,0.13113533866154892,-2.9149973103338733
27,SPIN_ABD_FULL,1,0,1,0,4400,0.322609201128652,-0.6822664748061837,-2.811280894623501
27,SPIN_ABD_FULL,1,0,1,1,4240,-0.6172110215558841,-0.10836519551981248,-2.938022299390995
27,SPIN_ABD_FULL,1,0,1,2,3860,0.20266556594201307,-0.023055237232828867,-3.0751760326768607
27,SPIN_ABD_FULL,1,0,1,3,5120,0.4635171292542047,-0.047497688154867934,-2.8908125612843767
27,SPIN_ABD_FULL,1,0,1,4,6260,-0.5664683788644347,-0.6659804644678327,-2.9325418882006207
27,SPIN_ABD_FULL,1,0,1,5,6200,0.3329852072416814,-0.19013796022487983,-2.6659148999256206
27,SPIN_ABD_FULL,1,0,1,6,4500,-0.11351737251948119,-0.6541123763002964,-2.7981579460244137
27,SPIN_ABD_FULL,1,0,1,7,3400,-0.6434704039234047,-0.926805488970842,-2.578159170355543
27,SPIN_ABD_FULL,1,0,1,8,5140,-0.017720756115853574,-0.5817311396813439,-2.684816283469355
27,SPIN_ABD_FULL,1,0,1,9,3880,0.4326258882413064,-0.37723980088163905,-2.7880501789142116
27,SPIN_ABD_FULL,1,0,1,10,4420,-0.08140593743281765,0.18996980911469863,-3.124836098108701
27,SPIN_ABD_FULL,1,0,1,11,3620,-0.15407024788839788,-0.08108023494117232,-3.2199191695020875
27,SPIN_ABD_FULL,1,0,1,12,3200,-0.35725838156740886,-0.6151990792759003,-2.7601027611210642
27,SPIN_ADD_HALF,1,1,0,0,1500,-0.005561241729141167,-0.016521239722223663,-0.021623014540024244
27,SPIN_ADD_HALF,1,1,0,1,9280,-0.49337750671605785,-0.6514974990084252,2.3900773764611216
27,SPIN_ADD_HALF,1,1,0,2,8880,0.053567916701129516,0.018159086259445595,0.04506075959594738
27,SPIN_ADD_HALF,1,1,0,3,8940,0.028573244212230443,-0.05057657240776414,-0.0433982164391724
27,SPIN_ADD_HALF,1,1,0,4,19160,0.14540759325740812,0.1310662964064958,1.930278235873037
27,SPIN_ADD_HALF,1,1,0,5,21680,-0.2805569451808835,0.6413379362107153,1.316860009480704
27,SPIN_ADD_HALF,1,1,0,6,26860,-0.321580454210081,0.9216390838281068,1.1426481072015189
27,SPIN_ADD_HALF,1,1,0,7,3860,-0.02360363594043592,-0.018550185576019743,-0.01472146419004855
27,SPIN_ADD_HALF,1,1,0,8,4520,0.9045294172661014,0.28475746594966184,1.317665518149553
27,SPIN_ADD_HALF,1,1,0,9,3620,-0.09465934999031857,-0.11799094782020456,-0.13117915540536934
27,SPIN_ADD_HALF,1,1,0,10,1000,-0.005978663536197652,0.05064734446902503,0.03265524405101286
27,SPIN_ADD_HALF,1,1,0,11,41140,0.3682588939979116,0.35339614229838084,1.7653551986417888
27,SPIN_ADD_HALF,1,1,0,12,9500,0.0012068500035949106,-0.01288656156409999,1.980868477259115
27,SPIN_ADD_FULL,1,1,1,0,4040,0.5712787517468978,0.8854342366460516,1.5568338161727893
27,SPIN_ADD_FULL,1,1,1,1,3240,0.2010267851113852,0.7196883301376499,1.6660813544676958
27,SPIN_ADD_FULL,1,1,1,2,6660,-0.18605512295481622,-0.006625062714605709,1.7023532203953133
27,SPIN_ADD_FULL,1,1,1,3,3980,-0.8387218806450637,-0.43597007837887414,1.1327060239116824
27,SPIN_ADD_FULL,1,1,1,4,6520,-0.29430055087600165,0.08802361966198799,1.864684105193333
27,SPIN_ADD_FULL,1,1,1,5,6820,-0.018453554685466916,0.027191412330543348,1.228649088867381
27,SPIN_ADD_FULL,1,1,1,6,5620,-0.3999565634720258,-0.17342696320559062,1.4465751539386669
27,SPIN_ADD_FULL,1,1,1,7,4220,-0.0894072882141761,0.0612722032965191,1.4336033208868868
27,SPIN_ADD_FULL,1,1,1,8,3860,0.08056308015732966,0.2040479630307223,1.7418100562739172
27,SPIN_ADD_FULL,1,1,1,9,4180,0.14586880938295296,0.28229789190026416,1.5650151684132123
27,SPIN_ADD_FULL,1,1,1,10,3680,-0.32882294189271,-0.4850632037122261,1.608931331385397
27,SPIN_ADD_FULL,1,1,1,11,3500,-0.2410236163660323,-0.2226797365428604,1.776695869451039
27,SPIN_ADD_FULL,1,1,1,12,3500,-0.10480242755334823,-0.25262334685754195,2.075580046519784
27,ROTATE_ABD_HALF,2,0,0,0,2460,0.07506912756977104,-0.07602041358948279,-0.0695052708118552
27,ROTATE_ABD_HALF,2,0,0,1,3380,0.2053190373051716,0.27495421814104326,-0.08700466221210632
